source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral35.JPG,35,0.2056,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral16.JPG,16,0.2,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral5.JPG,5,0.4966,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral7.JPG,7,0.4009,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral14.JPG,14,0.2333,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral11.JPG,11,0.3133,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral12.JPG,12,0.1956,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral8.JPG,8,0.2635,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral31.JPG,31,0.2081,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral21.JPG,21,0.2713,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral7.JPG,7,0.4946,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral16.JPG,16,0.3449,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral35.JPG,35,0.1722,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral5.JPG,5,0.6688,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral6.JPG,6,0.5061,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral1.JPG,1,0.7643,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515\Coral29.JPG,29,0.209,Giant Clam,T3,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral8.JPG,8,0.3124,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral18.JPG,18,0.1995,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5503.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5503\Coral3.JPG,3,0.5256,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857\Coral5.JPG,5,0.6127,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3862.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3862\Coral28.JPG,28,0.2203,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3895.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3895\Coral6.JPG,6,0.4476,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5514.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5514\Coral13.JPG,13,0.2711,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5508.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5508\Coral1.JPG,1,0.7609,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5487.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5487\Coral5.JPG,5,0.4675,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3880.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3880\Coral4.JPG,4,0.654,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5472.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5472\Coral1.JPG,1,0.8376,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3882.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3882\Coral24.JPG,24,0.2009,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3863.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3863\Coral8.JPG,8,0.5223,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5504.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5504\Coral9.JPG,9,0.3033,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3874.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3874\Coral34.JPG,34,0.248,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886\Coral16.JPG,16,0.2171,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3854.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3854\Coral16.JPG,16,0.3668,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3894.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3894\Coral36.JPG,36,0.2178,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3873.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3873\Coral18.JPG,18,0.3391,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3887.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3887\Coral3.JPG,3,0.441,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892\Coral24.JPG,24,0.251,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3890.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3890\Coral13.JPG,13,0.2376,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889\Coral2.JPG,2,0.317,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral6.JPG,6,0.484,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral6.JPG,6,0.3966,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857\Coral37.JPG,37,0.1754,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3862.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3862\Coral10.JPG,10,0.4447,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5500 - Copy.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5500 - Copy\Coral2.JPG,2,0.5996,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3879.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3879\Coral14.JPG,14,0.3905,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5487.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5487\Coral24.JPG,24,0.2094,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3861.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3861\Coral28.JPG,28,0.2391,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3880.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3880\Coral11.JPG,11,0.4381,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5472.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5472\Coral10.JPG,10,0.2313,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3858.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3858\Coral34.JPG,34,0.1937,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5510.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5510\Coral17.JPG,17,0.2048,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886\Coral13.JPG,13,0.2413,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3885.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3885\Coral9.JPG,9,0.2233,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5491.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5491\Coral2.JPG,2,0.7836,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3881.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3881\Coral29.JPG,29,0.1793,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892\Coral5.JPG,5,0.6841,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3857\Coral22.JPG,22,0.3143,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5482.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5482\Coral7.JPG,7,0.3319,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5514.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5514\Coral32.JPG,32,0.1523,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5497.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5497\Coral10.JPG,10,0.2271,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3875.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3875\Coral19.JPG,19,0.2548,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3896.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3896\Coral11.JPG,11,0.1876,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5511.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5511\Coral28.JPG,28,0.164,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5473.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5473\Coral14.JPG,14,0.2699,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5475.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5475\Coral7.JPG,7,0.2633,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3851.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3851\Coral14.JPG,14,0.3217,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5498.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5498\Coral10.JPG,10,0.2591,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5518.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5518\Coral21.JPG,21,0.2365,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3870.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3870\Coral2.JPG,2,0.7145,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5491.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5491\Coral11.JPG,11,0.1955,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5509.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5509\Coral1.JPG,1,0.8359,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3852.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3852\Coral3.JPG,3,0.6545,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5492.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5492\Coral4.JPG,4,0.4179,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral11.JPG,11,0.2832,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral20.JPG,20,0.2106,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral9.JPG,9,0.3095,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral19.JPG,19,0.2198,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral9.JPG,9,0.4326,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral1.JPG,1,0.8039,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral11.JPG,11,0.3919,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral16.JPG,16,0.2571,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral28.JPG,28,0.1533,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral5.JPG,5,0.6219,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral6.JPG,6,0.279,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral2.JPG,2,0.59,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral5.JPG,5,0.3539,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral12.JPG,12,0.1992,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral10.JPG,10,0.2689,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral13.JPG,13,0.2157,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral12.JPG,12,0.2189,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral21.JPG,21,0.1572,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral22.JPG,22,0.1528,Harka Piloto S,T1,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral6.JPG,6,0.3592,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral9.JPG,9,0.4761,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral2.JPG,2,0.7056,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral40.JPG,40,0.1789,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral11.JPG,11,0.4558,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral12.JPG,12,0.4367,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral21.JPG,21,0.3535,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral29.JPG,29,0.2966,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral41.JPG,41,0.1758,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral45.JPG,45,0.1627,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral3.JPG,3,0.6816,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral5.JPG,5,0.6378,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral31.JPG,31,0.2627,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral14.JPG,14,0.427,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral27.JPG,27,0.3177,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral39.JPG,39,0.1873,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral40.JPG,40,0.1521,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral37.JPG,37,0.1641,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral8.JPG,8,0.4541,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral33.JPG,33,0.1802,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral20.JPG,20,0.2773,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral12.JPG,12,0.3361,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral11.JPG,11,0.3406,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral28.JPG,28,0.1678,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral2.JPG,2,0.6348,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral21.JPG,21,0.1758,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral2.JPG,2,0.6027,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral3.JPG,3,0.5636,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral16.JPG,16,0.258,Harka Piloto S,T1,1
