source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral12.JPG,12,0.2717,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral5.JPG,5,0.3813,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral23.JPG,23,0.1667,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral7.JPG,7,0.4609,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral13.JPG,13,0.3726,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral21.JPG,21,0.1996,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral17.JPG,17,0.2522,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral26.JPG,26,0.1618,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral23.JPG,23,0.1804,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral6.JPG,6,0.4704,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral17.JPG,17,0.1716,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral14.JPG,14,0.1862,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral16.JPG,16,0.1791,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral7.JPG,7,0.2591,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral4.JPG,4,0.4391,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral8.JPG,8,0.2932,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral15.JPG,15,0.1987,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral20.JPG,20,0.1621,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral7.JPG,7,0.5487,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral23.JPG,23,0.3443,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral33.JPG,33,0.2492,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral46.JPG,46,0.1614,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral38.JPG,38,0.1583,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral36.JPG,36,0.1724,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral4.JPG,4,0.5595,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral7.JPG,7,0.4581,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral23.JPG,23,0.2513,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral14.JPG,14,0.3954,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral13.JPG,13,0.4039,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral28.JPG,28,0.228,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral18.JPG,18,0.3197,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral11.JPG,11,0.4235,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral15.JPG,15,0.361,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral25.JPG,25,0.2379,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral34.JPG,34,0.1793,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral19.JPG,19,0.2815,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral10.JPG,10,0.3587,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral9.JPG,9,0.4132,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral7.JPG,7,0.4395,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral14.JPG,14,0.3126,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral18.JPG,18,0.2594,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral6.JPG,6,0.4394,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral26.JPG,26,0.1812,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral23.JPG,23,0.1859,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral33.JPG,33,0.1508,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral30.JPG,30,0.2042,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753\Coral27.JPG,27,0.1831,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549\Coral6.JPG,6,0.3628,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777\Coral27.JPG,27,0.232,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745\Coral17.JPG,17,0.3774,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791\Coral14.JPG,14,0.3441,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772\Coral33.JPG,33,0.2265,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3781.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3781\Coral30.JPG,30,0.2537,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760\Coral24.JPG,24,0.2566,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540\Coral13.JPG,13,0.2324,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537\Coral24.JPG,24,0.1875,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778\Coral16.JPG,16,0.3837,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3789.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3789\Coral14.JPG,14,0.3538,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790\Coral2.JPG,2,0.704,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766\Coral19.JPG,19,0.329,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562\Coral42.JPG,42,0.2291,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742\Coral22.JPG,22,0.2839,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539\Coral17.JPG,17,0.2779,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5566.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5566\Coral27.JPG,27,0.3062,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5541.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5541\Coral8.JPG,8,0.3536,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral8.JPG,8,0.5556,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753\Coral22.JPG,22,0.2041,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554\Coral7.JPG,7,0.4853,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741\Coral16.JPG,16,0.3575,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745\Coral7.JPG,7,0.5421,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3787.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3787\Coral10.JPG,10,0.4536,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3779.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3779\Coral26.JPG,26,0.2608,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5547.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5547\Coral15.JPG,15,0.1565,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785\Coral1.JPG,1,0.6526,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552\Coral18.JPG,18,0.3498,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755\Coral28.JPG,28,0.1748,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575\Coral2.JPG,2,0.5777,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768\Coral11.JPG,11,0.313,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5570.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5570\Coral18.JPG,18,0.3613,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5558.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5558\Coral33.JPG,33,0.1566,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3739.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3739\Coral11.JPG,11,0.4199,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569\Coral40.JPG,40,0.173,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538\Coral14.JPG,14,0.3522,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776\Coral32.JPG,32,0.199,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3782.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3782\Coral24.JPG,24,0.2416,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5567.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5567\Coral24.JPG,24,0.4036,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556\Coral10.JPG,10,0.1628,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5530.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5530\Coral26.JPG,26,0.1672,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549\Coral7.JPG,7,0.3569,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546\Coral10.JPG,10,0.3213,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780\Coral11.JPG,11,0.4836,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559\Coral45.JPG,45,0.1685,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3757.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3757\Coral10.JPG,10,0.3256,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3762.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3762\Coral7.JPG,7,0.4128,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578\Coral38.JPG,38,0.1751,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768\Coral19.JPG,19,0.2441,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540\Coral9.JPG,9,0.3152,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560\Coral25.JPG,25,0.4249,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537\Coral14.JPG,14,0.3121,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778\Coral10.JPG,10,0.4619,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5558.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5558\Coral21.JPG,21,0.374,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569\Coral25.JPG,25,0.236,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562\Coral11.JPG,11,0.5607,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742\Coral25.JPG,25,0.2271,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564\Coral10.JPG,10,0.5133,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral32.JPG,32,0.1607,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral28.JPG,28,0.1847,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral5.JPG,5,0.4707,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral24.JPG,24,0.1963,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral18.JPG,18,0.2705,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral4.JPG,4,0.5566,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral15.JPG,15,0.3798,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral7.JPG,7,0.5135,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral27.JPG,27,0.2622,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral20.JPG,20,0.3393,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral30.JPG,30,0.21,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral35.JPG,35,0.1516,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral36.JPG,36,0.1563,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral28.JPG,28,0.2347,Harka Piloto S,T2,4
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral2.JPG,2,0.6112,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral20.JPG,20,0.19,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral19.JPG,19,0.214,Harka Piloto S,T2,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral7.JPG,7,0.5949,Harka Piloto S,T2,4
