Name,Date,Monitoring Station,Transect number,Quadrat number,Temperature,Observer,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments
2024_AUG_SAPANGAN_T3/GOPR5068.JPG,2024-08-06,Sapangan,T3,39,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5069.JPG,2024-08-06,Sapangan,T3,40,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5070.JPG,2024-08-06,Sapangan,T3,41,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5071.JPG,2024-08-06,Sapangan,T3,42,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5072.JPG,2024-08-06,Sapangan,T3,43,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5073.JPG,2024-08-06,Sapangan,T3,44,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5074.JPG,2024-08-06,Sapangan,T3,45,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5075.JPG,2024-08-06,Sapangan,T3,46,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5082.JPG,2024-08-06,Sapangan,T3,47,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5083.JPG,2024-08-06,Sapangan,T3,48,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5084.JPG,2024-08-06,Sapangan,T3,49,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_AUG_SAPANGAN_T3/GOPR5085.JPG,2024-08-06,Sapangan,T3,50,30,,,"13,53176","120,95441",8,GoPro 9,,,,,,
2024_JUL_CG_D_T1/GOPR2916.JPG,2024-07-02,Coral Garden D,T1,1,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2917.JPG,2024-07-02,Coral Garden D,T1,2,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2918.JPG,2024-07-02,Coral Garden D,T1,3,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2919.JPG,2024-07-02,Coral Garden D,T1,4,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2920.JPG,2024-07-02,Coral Garden D,T1,5,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2921.JPG,2024-07-02,Coral Garden D,T1,6,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2922.JPG,2024-07-02,Coral Garden D,T1,7,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2923.JPG,2024-07-02,Coral Garden D,T1,8,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2924.JPG,2024-07-02,Coral Garden D,T1,9,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2925.JPG,2024-07-02,Coral Garden D,T1,10,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2926.JPG,2024-07-02,Coral Garden D,T1,11,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2927.JPG,2024-07-02,Coral Garden D,T1,12,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2928.JPG,2024-07-02,Coral Garden D,T1,13,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2929.JPG,2024-07-02,Coral Garden D,T1,14,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2930.JPG,2024-07-02,Coral Garden D,T1,15,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2931.JPG,2024-07-02,Coral Garden D,T1,16,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2932.JPG,2024-07-02,Coral Garden D,T1,17,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2933.JPG,2024-07-02,Coral Garden D,T1,18,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2934.JPG,2024-07-02,Coral Garden D,T1,19,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2935.JPG,2024-07-02,Coral Garden D,T1,20,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2936.JPG,2024-07-02,Coral Garden D,T1,21,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2937.JPG,2024-07-02,Coral Garden D,T1,22,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2938.JPG,2024-07-02,Coral Garden D,T1,23,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2939.JPG,2024-07-02,Coral Garden D,T1,24,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2940.JPG,2024-07-02,Coral Garden D,T1,25,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2941.JPG,2024-07-02,Coral Garden D,T1,26,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2942.JPG,2024-07-02,Coral Garden D,T1,27,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2943.JPG,2024-07-02,Coral Garden D,T1,28,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2944.JPG,2024-07-02,Coral Garden D,T1,29,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2945.JPG,2024-07-02,Coral Garden D,T1,30,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2947.JPG,2024-07-02,Coral Garden D,T1,31,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2948.JPG,2024-07-02,Coral Garden D,T1,32,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2949.JPG,2024-07-02,Coral Garden D,T1,33,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2950.JPG,2024-07-02,Coral Garden D,T1,34,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2951.JPG,2024-07-02,Coral Garden D,T1,35,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2952.JPG,2024-07-02,Coral Garden D,T1,36,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2953.JPG,2024-07-02,Coral Garden D,T1,37,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2954.JPG,2024-07-02,Coral Garden D,T1,38,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2955.JPG,2024-07-02,Coral Garden D,T1,39,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2956.JPG,2024-07-02,Coral Garden D,T1,40,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2957.JPG,2024-07-02,Coral Garden D,T1,41,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2958.JPG,2024-07-02,Coral Garden D,T1,42,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2959.JPG,2024-07-02,Coral Garden D,T1,43,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2960.JPG,2024-07-02,Coral Garden D,T1,44,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2961.JPG,2024-07-02,Coral Garden D,T1,45,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2962.JPG,2024-07-02,Coral Garden D,T1,46,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2963.JPG,2024-07-02,Coral Garden D,T1,47,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2964.JPG,2024-07-02,Coral Garden D,T1,48,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2965.JPG,2024-07-02,Coral Garden D,T1,49,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T1/GOPR2966.JPG,2024-07-02,Coral Garden D,T1,50,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2970.JPG,2024-07-02,Coral Garden D,T2,1,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2971.JPG,2024-07-02,Coral Garden D,T2,2,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2972.JPG,2024-07-02,Coral Garden D,T2,3,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2973.JPG,2024-07-02,Coral Garden D,T2,4,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2974.JPG,2024-07-02,Coral Garden D,T2,5,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2975.JPG,2024-07-02,Coral Garden D,T2,6,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2976.JPG,2024-07-02,Coral Garden D,T2,7,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2977.JPG,2024-07-02,Coral Garden D,T2,8,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2978.JPG,2024-07-02,Coral Garden D,T2,9,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2979.JPG,2024-07-02,Coral Garden D,T2,10,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2980.JPG,2024-07-02,Coral Garden D,T2,11,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2981.JPG,2024-07-02,Coral Garden D,T2,12,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2982.JPG,2024-07-02,Coral Garden D,T2,13,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2983.JPG,2024-07-02,Coral Garden D,T2,14,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2984.JPG,2024-07-02,Coral Garden D,T2,15,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2985.JPG,2024-07-02,Coral Garden D,T2,16,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2986.JPG,2024-07-02,Coral Garden D,T2,17,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2987.JPG,2024-07-02,Coral Garden D,T2,18,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2988.JPG,2024-07-02,Coral Garden D,T2,19,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2989.JPG,2024-07-02,Coral Garden D,T2,20,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2990.JPG,2024-07-02,Coral Garden D,T2,21,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2991.JPG,2024-07-02,Coral Garden D,T2,22,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2992.JPG,2024-07-02,Coral Garden D,T2,23,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2993.JPG,2024-07-02,Coral Garden D,T2,24,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2994.JPG,2024-07-02,Coral Garden D,T2,25,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2995.JPG,2024-07-02,Coral Garden D,T2,26,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2996.JPG,2024-07-02,Coral Garden D,T2,27,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2997.JPG,2024-07-02,Coral Garden D,T2,28,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2998.JPG,2024-07-02,Coral Garden D,T2,29,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR2999.JPG,2024-07-02,Coral Garden D,T2,30,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3000.JPG,2024-07-02,Coral Garden D,T2,31,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3001.JPG,2024-07-02,Coral Garden D,T2,32,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3002.JPG,2024-07-02,Coral Garden D,T2,33,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3003.JPG,2024-07-02,Coral Garden D,T2,34,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3004.JPG,2024-07-02,Coral Garden D,T2,35,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3005.JPG,2024-07-02,Coral Garden D,T2,36,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3006.JPG,2024-07-02,Coral Garden D,T2,37,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3007.JPG,2024-07-02,Coral Garden D,T2,38,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3008.JPG,2024-07-02,Coral Garden D,T2,39,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3009.JPG,2024-07-02,Coral Garden D,T2,40,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3010.JPG,2024-07-02,Coral Garden D,T2,41,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3011.JPG,2024-07-02,Coral Garden D,T2,42,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3014.JPG,2024-07-02,Coral Garden D,T2,43,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3015.JPG,2024-07-02,Coral Garden D,T2,44,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3016.JPG,2024-07-02,Coral Garden D,T2,45,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3017.JPG,2024-07-02,Coral Garden D,T2,46,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3018.JPG,2024-07-02,Coral Garden D,T2,47,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3019.JPG,2024-07-02,Coral Garden D,T2,48,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3021.JPG,2024-07-02,Coral Garden D,T2,49,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T2/GOPR3022.JPG,2024-07-02,Coral Garden D,T2,50,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3025.JPG,2024-07-02,Coral Garden D,T3,1,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3026.JPG,2024-07-02,Coral Garden D,T3,2,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3027.JPG,2024-07-02,Coral Garden D,T3,3,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3028.JPG,2024-07-02,Coral Garden D,T3,4,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3029.JPG,2024-07-02,Coral Garden D,T3,5,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3030.JPG,2024-07-02,Coral Garden D,T3,6,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3031.JPG,2024-07-02,Coral Garden D,T3,7,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3032.JPG,2024-07-02,Coral Garden D,T3,8,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3033.JPG,2024-07-02,Coral Garden D,T3,9,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3034.JPG,2024-07-02,Coral Garden D,T3,10,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3035.JPG,2024-07-02,Coral Garden D,T3,11,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3036.JPG,2024-07-02,Coral Garden D,T3,12,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3037.JPG,2024-07-02,Coral Garden D,T3,13,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3038.JPG,2024-07-02,Coral Garden D,T3,14,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3039.JPG,2024-07-02,Coral Garden D,T3,15,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3040.JPG,2024-07-02,Coral Garden D,T3,16,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3041.JPG,2024-07-02,Coral Garden D,T3,17,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3042.JPG,2024-07-02,Coral Garden D,T3,18,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3043.JPG,2024-07-02,Coral Garden D,T3,19,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3044.JPG,2024-07-02,Coral Garden D,T3,20,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3045.JPG,2024-07-02,Coral Garden D,T3,21,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3046.JPG,2024-07-02,Coral Garden D,T3,22,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3047.JPG,2024-07-02,Coral Garden D,T3,23,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3048.JPG,2024-07-02,Coral Garden D,T3,24,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3049.JPG,2024-07-02,Coral Garden D,T3,25,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3050.JPG,2024-07-02,Coral Garden D,T3,26,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3051.JPG,2024-07-02,Coral Garden D,T3,27,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3052.JPG,2024-07-02,Coral Garden D,T3,28,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3053.JPG,2024-07-02,Coral Garden D,T3,29,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3054.JPG,2024-07-02,Coral Garden D,T3,30,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3055.JPG,2024-07-02,Coral Garden D,T3,31,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3056.JPG,2024-07-02,Coral Garden D,T3,32,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3057.JPG,2024-07-02,Coral Garden D,T3,33,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3058.JPG,2024-07-02,Coral Garden D,T3,34,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3059.JPG,2024-07-02,Coral Garden D,T3,35,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3060.JPG,2024-07-02,Coral Garden D,T3,36,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3061.JPG,2024-07-02,Coral Garden D,T3,37,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3062.JPG,2024-07-02,Coral Garden D,T3,38,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3063.JPG,2024-07-02,Coral Garden D,T3,39,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3064.JPG,2024-07-02,Coral Garden D,T3,40,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3065.JPG,2024-07-02,Coral Garden D,T3,41,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3066.JPG,2024-07-02,Coral Garden D,T3,42,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3067.JPG,2024-07-02,Coral Garden D,T3,43,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3068.JPG,2024-07-02,Coral Garden D,T3,44,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3069.JPG,2024-07-02,Coral Garden D,T3,45,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3070.JPG,2024-07-02,Coral Garden D,T3,46,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3071.JPG,2024-07-02,Coral Garden D,T3,47,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3072.JPG,2024-07-02,Coral Garden D,T3,48,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3073.JPG,2024-07-02,Coral Garden D,T3,49,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_D_T3/GOPR3074.JPG,2024-07-02,Coral Garden D,T3,50,31,,,"13,51937","120,95555",7.5,,,,,,,
2024_JUL_CG_S_T1/GOPR3088.JPG,2024-07-02,Coral Garden S,T1,1,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3089.JPG,2024-07-02,Coral Garden S,T1,2,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3090.JPG,2024-07-02,Coral Garden S,T1,3,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3091.JPG,2024-07-02,Coral Garden S,T1,4,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3092.JPG,2024-07-02,Coral Garden S,T1,5,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3093.JPG,2024-07-02,Coral Garden S,T1,6,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3094.JPG,2024-07-02,Coral Garden S,T1,7,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3095.JPG,2024-07-02,Coral Garden S,T1,8,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3096.JPG,2024-07-02,Coral Garden S,T1,9,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3097.JPG,2024-07-02,Coral Garden S,T1,10,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3098.JPG,2024-07-02,Coral Garden S,T1,11,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3099.JPG,2024-07-02,Coral Garden S,T1,12,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3100.JPG,2024-07-02,Coral Garden S,T1,13,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3101.JPG,2024-07-02,Coral Garden S,T1,14,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3102.JPG,2024-07-02,Coral Garden S,T1,15,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3103.JPG,2024-07-02,Coral Garden S,T1,16,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3104.JPG,2024-07-02,Coral Garden S,T1,17,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3105.JPG,2024-07-02,Coral Garden S,T1,18,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3106.JPG,2024-07-02,Coral Garden S,T1,19,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3107.JPG,2024-07-02,Coral Garden S,T1,20,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3108.JPG,2024-07-02,Coral Garden S,T1,21,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3109.JPG,2024-07-02,Coral Garden S,T1,22,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3110.JPG,2024-07-02,Coral Garden S,T1,23,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3111.JPG,2024-07-02,Coral Garden S,T1,24,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3112.JPG,2024-07-02,Coral Garden S,T1,25,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3113.JPG,2024-07-02,Coral Garden S,T1,26,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3114.JPG,2024-07-02,Coral Garden S,T1,27,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
2024_JUL_CG_S_T1/GOPR3115.JPG,2024-07-02,Coral Garden S,T1,28,31,,,"13,51937","120,95555",4,GoPro 9,,,,,,
