source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral32.JPG,32,0.2572,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral18.JPG,18,0.4014,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral1.JPG,1,0.7852,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral24.JPG,24,0.3376,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral42.JPG,42,0.1655,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral20.JPG,20,0.3705,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral8.JPG,8,0.5188,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral36.JPG,36,0.2272,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral1.JPG,1,0.8345,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral27.JPG,27,0.2297,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral39.JPG,39,0.1554,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral24.JPG,24,0.2434,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral4.JPG,4,0.5627,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral16.JPG,16,0.2585,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral13.JPG,13,0.335,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral8.JPG,8,0.4644,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral24.JPG,24,0.2149,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral8.JPG,8,0.4119,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral15.JPG,15,0.3023,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral5.JPG,5,0.4616,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral20.JPG,20,0.231,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral9.JPG,9,0.3796,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral17.JPG,17,0.2646,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral2.JPG,2,0.4742,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral1.JPG,1,0.5206,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral25.JPG,25,0.1816,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral5.JPG,5,0.4593,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral28.JPG,28,0.1765,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral2.JPG,2,0.5379,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral9.JPG,9,0.3089,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral3.JPG,3,0.4618,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral18.JPG,18,0.1708,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral14.JPG,14,0.2039,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral49.JPG,49,0.1598,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5551.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5551\Coral4.JPG,4,0.5588,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3746.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3746\Coral6.JPG,6,0.5242,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741\Coral18.JPG,18,0.2995,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557\Coral8.JPG,8,0.4835,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3770.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3770\Coral26.JPG,26,0.1506,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3767.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3767\Coral28.JPG,28,0.1714,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5580.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5580\Coral20.JPG,20,0.2408,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5576.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5576\Coral10.JPG,10,0.5679,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3762.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3762\Coral25.JPG,25,0.1507,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3756.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3756\Coral12.JPG,12,0.4079,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560\Coral3.JPG,3,0.7154,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5555.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5555\Coral14.JPG,14,0.3947,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5569\Coral32.JPG,32,0.1958,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5535.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5535\Coral3.JPG,3,0.597,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3782.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3782\Coral28.JPG,28,0.2117,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3765.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3765\Coral19.JPG,19,0.2569,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564\Coral5.JPG,5,0.6766,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3783.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3783\Coral20.JPG,20,0.3825,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5548.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5548\Coral50.JPG,50,0.3578,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral22.JPG,22,0.2369,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5530.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5530\Coral24.JPG,24,0.1722,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553\Coral22.JPG,22,0.3535,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559\Coral43.JPG,43,0.1778,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3757.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3757\Coral26.JPG,26,0.2042,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772\Coral1.JPG,1,0.7456,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759\Coral40.JPG,40,0.264,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5560\Coral39.JPG,39,0.3046,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5537\Coral10.JPG,10,0.3567,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5579.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5579\Coral25.JPG,25,0.2193,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3789.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3789\Coral1.JPG,1,0.6825,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5535.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5535\Coral27.JPG,27,0.2417,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561\Coral4.JPG,4,0.6627,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3742\Coral35.JPG,35,0.1922,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3765.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3765\Coral8.JPG,8,0.3544,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3747.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3747\Coral7.JPG,7,0.6795,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5564\Coral12.JPG,12,0.4805,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral21.JPG,21,0.2379,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral26.JPG,26,0.2644,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral11.JPG,11,0.4821,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3745\Coral20.JPG,20,0.3508,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771\Coral6.JPG,6,0.4205,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5572.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5572\Coral15.JPG,15,0.3024,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3779.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3779\Coral34.JPG,34,0.1974,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5577.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5577\Coral17.JPG,17,0.2399,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5534.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5534\Coral28.JPG,28,0.2533,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5576.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5576\Coral13.JPG,13,0.4038,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5532.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5532\Coral22.JPG,22,0.1877,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575\Coral22.JPG,22,0.2599,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775\Coral8.JPG,8,0.4018,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749\Coral5.JPG,5,0.6574,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3756.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3756\Coral5.JPG,5,0.462,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748\Coral30.JPG,30,0.2786,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759\Coral43.JPG,43,0.2453,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5527.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5527\Coral23.JPG,23,0.172,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750\Coral17.JPG,17,0.3415,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538\Coral1.JPG,1,0.8369,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776\Coral36.JPG,36,0.1923,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550\Coral6.JPG,6,0.3701,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556\Coral8.JPG,8,0.1939,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3773.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3773\Coral41.JPG,41,0.1597,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral11.JPG,11,0.3512,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral25.JPG,25,0.1912,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral6.JPG,6,0.465,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral4.JPG,4,0.5234,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral17.JPG,17,0.2785,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral2.JPG,2,0.7248,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral15.JPG,15,0.2953,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral31.JPG,31,0.1972,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral8.JPG,8,0.5079,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral25.JPG,25,0.2663,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral24.JPG,24,0.2881,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral21.JPG,21,0.3381,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral35.JPG,35,0.1611,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral20.JPG,20,0.3821,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral19.JPG,19,0.3827,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral5.JPG,5,0.5307,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral4.JPG,4,0.5491,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral16.JPG,16,0.4004,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral29.JPG,29,0.2337,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral6.JPG,6,0.5208,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral23.JPG,23,0.3162,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral17.JPG,17,0.3885,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral26.JPG,26,0.2705,Harka Piloto S,T2,5
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral24.JPG,24,0.3012,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral3.JPG,3,0.7856,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral11.JPG,11,0.3291,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral28.JPG,28,0.289,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral2.JPG,2,0.6444,Harka Piloto S,T2,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral1.JPG,1,0.6849,Harka Piloto S,T2,5
