source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral27.JPG,27,0.2773,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral35.JPG,35,0.2056,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral6.JPG,6,0.5443,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral26.JPG,26,0.2915,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral31.JPG,31,0.2636,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3487\Coral5.JPG,5,0.5724,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497\Coral7.JPG,7,0.1502,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497\Coral2.JPG,2,0.564,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497\Coral1.JPG,1,0.5898,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4497\Coral4.JPG,4,0.2828,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral22.JPG,22,0.1511,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral18.JPG,18,0.1793,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral11.JPG,11,0.2735,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral19.JPG,19,0.1663,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral10.JPG,10,0.298,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral17.JPG,17,0.1891,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral13.JPG,13,0.2338,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral16.JPG,16,0.2,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral3.JPG,3,0.555,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral8.JPG,8,0.3151,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral20.JPG,20,0.1662,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral5.JPG,5,0.4966,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral7.JPG,7,0.4009,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral14.JPG,14,0.2333,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral21.JPG,21,0.1526,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral1.JPG,1,0.6339,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral9.JPG,9,0.3007,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral15.JPG,15,0.2271,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3499\Coral6.JPG,6,0.4481,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral16.JPG,16,0.2296,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral17.JPG,17,0.208,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral18.JPG,18,0.19,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral8.JPG,8,0.3832,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral11.JPG,11,0.3133,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral9.JPG,9,0.3436,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral6.JPG,6,0.4577,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral12.JPG,12,0.2871,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral3.JPG,3,0.5461,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral7.JPG,7,0.4556,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral21.JPG,21,0.157,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral1.JPG,1,0.566,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral15.JPG,15,0.2457,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral14.JPG,14,0.251,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral22.JPG,22,0.1543,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral4.JPG,4,0.5103,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral19.JPG,19,0.182,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral10.JPG,10,0.3213,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3498\Coral5.JPG,5,0.5096,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral12.JPG,12,0.1956,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral5.JPG,5,0.3382,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral10.JPG,10,0.2482,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral8.JPG,8,0.2635,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral3.JPG,3,0.3834,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral1.JPG,1,0.6735,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral11.JPG,11,0.2274,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral2.JPG,2,0.4058,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral6.JPG,6,0.3195,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral14.JPG,14,0.1661,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4494\Coral7.JPG,7,0.283,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral36.JPG,36,0.1704,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral24.JPG,24,0.2585,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral19.JPG,19,0.295,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral31.JPG,31,0.2081,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral4.JPG,4,0.7115,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral21.JPG,21,0.2713,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral29.JPG,29,0.2253,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral20.JPG,20,0.2762,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral22.JPG,22,0.2666,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral37.JPG,37,0.1612,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral17.JPG,17,0.3374,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral7.JPG,7,0.4946,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral34.JPG,34,0.1869,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral16.JPG,16,0.3449,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral38.JPG,38,0.1593,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral35.JPG,35,0.1722,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral5.JPG,5,0.6688,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral13.JPG,13,0.3831,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral10.JPG,10,0.4564,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral25.JPG,25,0.2416,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral6.JPG,6,0.5061,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral33.JPG,33,0.1943,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral28.JPG,28,0.23,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral26.JPG,26,0.2409,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral9.JPG,9,0.4656,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral32.JPG,32,0.2039,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral15.JPG,15,0.3588,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral1.JPG,1,0.7643,Giant Clam,T3,1
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral11.JPG,11,0.434,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral30.JPG,30,0.2174,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral23.JPG,23,0.2599,Giant Clam,T3,2
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral8.JPG,8,0.494,Giant Clam,T3,4
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral2.JPG,2,0.7435,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral3.JPG,3,0.7175,Giant Clam,T3,3
Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485.JPG,Giant Clam (Shallow Only)\2024_AUG_GC_D\2024_AUG_GC_T3\GOPR4485\Coral18.JPG,18,0.3246,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515\Coral32.JPG,32,0.1664,Giant Clam,T3,5
Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515.JPG,Giant Clam (Shallow Only)\2024_JUL_GC_D\2024_JUL_GC-D_T3\GOPR3515\Coral29.JPG,29,0.209,Giant Clam,T3,1
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral8.JPG,8,0.3124,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral25.JPG,25,0.163,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral10.JPG,10,0.2052,Harka Piloto S,T1,4
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral1.JPG,1,0.7521,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral25.JPG,25,0.3279,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889\Coral1.JPG,1,0.4609,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral26.JPG,26,0.2369,Harka Piloto S,T1,5
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral6.JPG,6,0.4858,Harka Piloto S,T1,4
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral18.JPG,18,0.1995,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral32.JPG,32,0.1599,Harka Piloto S,T1,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral11.JPG,11,0.2856,Harka Piloto S,T1,5
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5503.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5503\Coral3.JPG,3,0.5256,Harka Piloto S,T1,1
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3876.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3876\Coral9.JPG,9,0.4665,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3865.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3865\Coral10.JPG,10,0.2764,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5501.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5501\Coral2.JPG,2,0.5913,Harka Piloto S,T1,2
