source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral3.JPG,3,0.5981,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral17.JPG,17,0.2578,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral15.JPG,15,0.3323,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral25.JPG,25,0.2019,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral31.JPG,31,0.1556,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral21.JPG,21,0.2295,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral20.JPG,20,0.2376,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral26.JPG,26,0.1824,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral22.JPG,22,0.2232,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral13.JPG,13,0.3141,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral20.JPG,20,0.1896,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral11.JPG,11,0.3726,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral12.JPG,12,0.3528,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral6.JPG,6,0.4531,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral1.JPG,1,0.7205,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral17.JPG,17,0.2154,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral27.JPG,27,0.1799,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral29.JPG,29,0.1746,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral11.JPG,11,0.3287,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral33.JPG,33,0.1521,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral30.JPG,30,0.1735,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral19.JPG,19,0.2545,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral31.JPG,31,0.1706,Harka Piloto S,T1,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral1.JPG,1,0.8087,Harka Piloto S,T1,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral19.JPG,19,0.165,Harka Piloto S,T1,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754\Coral9.JPG,9,0.4582,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780\Coral6.JPG,6,0.5882,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5532.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5532\Coral9.JPG,9,0.3164,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749\Coral16.JPG,16,0.4977,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3759\Coral25.JPG,25,0.3759,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5570.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5570\Coral9.JPG,9,0.4897,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763\Coral1.JPG,1,0.7092,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5533.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5533\Coral8.JPG,8,0.4934,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750\Coral23.JPG,23,0.3075,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5531.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5531\Coral5.JPG,5,0.5505,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561\Coral31.JPG,31,0.2499,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786\Coral20.JPG,20,0.3137,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3776\Coral7.JPG,7,0.4775,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5528.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5528\Coral22.JPG,22,0.1886,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550\Coral8.JPG,8,0.3401,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3747.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3747\Coral39.JPG,39,0.1559,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3773.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3773\Coral44.JPG,44,0.1519,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral22.JPG,22,0.3372,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral10.JPG,10,0.4839,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral52.JPG,52,0.152,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777\Coral10.JPG,10,0.4946,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743\Coral13.JPG,13,0.3801,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754\Coral30.JPG,30,0.193,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3770.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3770\Coral14.JPG,14,0.2469,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565\Coral13.JPG,13,0.4374,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791\Coral28.JPG,28,0.2082,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536\Coral31.JPG,31,0.2009,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3749\Coral20.JPG,20,0.4092,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578\Coral27.JPG,27,0.2591,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748\Coral8.JPG,8,0.5335,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568\Coral49.JPG,49,0.2675,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3778\Coral4.JPG,4,0.5659,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763\Coral35.JPG,35,0.1949,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5531.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5531\Coral30.JPG,30,0.2107,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790\Coral29.JPG,29,0.1887,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786\Coral28.JPG,28,0.2047,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5528.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5528\Coral3.JPG,3,0.4943,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5550\Coral1.JPG,1,0.5466,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5548.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5548\Coral94.JPG,94,0.1543,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral1.JPG,1,0.6337,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3777\Coral5.JPG,5,0.5418,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743\Coral20.JPG,20,0.2725,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3741\Coral33.JPG,33,0.1669,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3754\Coral12.JPG,12,0.4184,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557\Coral18.JPG,18,0.2827,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3791\Coral33.JPG,33,0.1634,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552\Coral12.JPG,12,0.411,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755\Coral16.JPG,16,0.2618,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3769.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3769\Coral19.JPG,19,0.2923,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536\Coral20.JPG,20,0.304,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760\Coral15.JPG,15,0.3818,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3763\Coral13.JPG,13,0.4471,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5579.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5579\Coral10.JPG,10,0.3963,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3752.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3752\Coral2.JPG,2,0.7541,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3790\Coral23.JPG,23,0.282,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5574.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5574\Coral7.JPG,7,0.6084,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5561\Coral26.JPG,26,0.3508,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766\Coral16.JPG,16,0.3621,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539\Coral1.JPG,1,0.6977,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3786\Coral37.JPG,37,0.1641,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral19.JPG,19,0.2512,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral16.JPG,16,0.2922,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral10.JPG,10,0.3543,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral23.JPG,23,0.2269,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral12.JPG,12,0.3244,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral31.JPG,31,0.1639,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5529\Coral20.JPG,20,0.242,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral32.JPG,32,0.1915,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral1.JPG,1,0.5993,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral28.JPG,28,0.2531,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral2.JPG,2,0.5688,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral33.JPG,33,0.1698,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral11.JPG,11,0.4173,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral12.JPG,12,0.4146,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3751\Coral5.JPG,5,0.5508,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral21.JPG,21,0.3728,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral8.JPG,8,0.5035,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral33.JPG,33,0.1897,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral13.JPG,13,0.4589,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3784\Coral18.JPG,18,0.3862,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral17.JPG,17,0.229,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral4.JPG,4,0.6209,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral48.JPG,48,0.1633,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral10.JPG,10,0.4607,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral30.JPG,30,0.2788,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral11.JPG,11,0.434,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral8.JPG,8,0.4883,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral38.JPG,38,0.2179,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral42.JPG,42,0.2051,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral37.JPG,37,0.2221,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral9.JPG,9,0.4817,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral6.JPG,6,0.5389,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral35.JPG,35,0.2449,Harka Piloto S,T2,2
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral19.JPG,19,0.3575,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral3.JPG,3,0.6518,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral4.JPG,4,0.621,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral34.JPG,34,0.1514,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral9.JPG,9,0.5328,Harka Piloto S,T2,2
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3774\Coral23.JPG,23,0.2766,Harka Piloto S,T2,2
