source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3868.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3868\Coral36.JPG,36,0.1526,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3861.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3861\Coral10.JPG,10,0.4697,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5488.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5488\Coral4.JPG,4,0.5406,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3863.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3863\Coral4.JPG,4,0.5999,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5510.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5510\Coral4.JPG,4,0.5928,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3886\Coral12.JPG,12,0.2541,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5490.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5490\Coral11.JPG,11,0.2652,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3854.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3854\Coral53.JPG,53,0.1585,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3856.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3856\Coral34.JPG,34,0.3058,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5520.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5520\Coral1.JPG,1,0.7563,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3892\Coral3.JPG,3,0.7181,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral1.JPG,1,0.6976,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral24.JPG,24,0.1575,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral25.JPG,25,0.1573,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral4.JPG,4,0.3983,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral17.JPG,17,0.233,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5519\Coral16.JPG,16,0.2338,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral15.JPG,15,0.2847,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3898\Coral18.JPG,18,0.2223,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral11.JPG,11,0.2003,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral3.JPG,3,0.5236,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral9.JPG,9,0.2111,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral19.JPG,19,0.1623,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5505\Coral13.JPG,13,0.1902,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral7.JPG,7,0.3016,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral3.JPG,3,0.464,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral14.JPG,14,0.2081,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral11.JPG,11,0.2581,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral17.JPG,17,0.1744,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5499\Coral18.JPG,18,0.1678,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral34.JPG,34,0.2444,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral37.JPG,37,0.1989,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral4.JPG,4,0.6672,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral22.JPG,22,0.3457,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral10.JPG,10,0.4654,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral15.JPG,15,0.4201,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral13.JPG,13,0.4345,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral30.JPG,30,0.2713,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral38.JPG,38,0.189,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3850\Coral43.JPG,43,0.164,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3889\Coral5.JPG,5,0.1537,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral30.JPG,30,0.1819,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral12.JPG,12,0.4157,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral31.JPG,31,0.1815,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral2.JPG,2,0.6615,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral16.JPG,16,0.3394,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3871\Coral3.JPG,3,0.5944,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral14.JPG,14,0.334,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral19.JPG,19,0.248,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral29.JPG,29,0.16,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral1.JPG,1,0.6856,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral27.JPG,27,0.1811,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3853\Coral5.JPG,5,0.5566,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral10.JPG,10,0.3856,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral9.JPG,9,0.3868,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3877\Coral22.JPG,22,0.1529,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral14.JPG,14,0.2854,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral12.JPG,12,0.292,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral3.JPG,3,0.4733,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral4.JPG,4,0.4602,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral22.JPG,22,0.1949,Harka Piloto S,T1,3
Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T1\GOPR3866\Coral24.JPG,24,0.1842,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral4.JPG,4,0.4594,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T1\GOPR5484\Coral17.JPG,17,0.1746,Harka Piloto S,T1,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5563\Coral16.JPG,16,0.234,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3761.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3761\Coral16.JPG,16,0.2003,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3743\Coral33.JPG,33,0.1696,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554\Coral9.JPG,9,0.4491,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553\Coral37.JPG,37,0.188,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771\Coral22.JPG,22,0.1842,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3787.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3787\Coral2.JPG,2,0.6493,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5572.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5572\Coral6.JPG,6,0.4751,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546\Coral30.JPG,30,0.1654,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785\Coral36.JPG,36,0.1707,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565\Coral38.JPG,38,0.2018,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5552\Coral1.JPG,1,0.8105,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3755\Coral24.JPG,24,0.203,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5559\Coral17.JPG,17,0.3869,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5534.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5534\Coral13.JPG,13,0.3996,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5536\Coral16.JPG,16,0.3946,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5575\Coral12.JPG,12,0.4108,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775\Coral13.JPG,13,0.2296,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5578\Coral5.JPG,5,0.4567,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3768\Coral5.JPG,5,0.5723,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3744.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3744\Coral15.JPG,15,0.3858,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3748\Coral34.JPG,34,0.1907,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568\Coral60.JPG,60,0.1684,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3788.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3788\Coral8.JPG,8,0.5347,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5538\Coral19.JPG,19,0.2819,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5573.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5573\Coral26.JPG,26,0.2532,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5567.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5567\Coral40.JPG,40,0.2627,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5556\Coral1.JPG,1,0.6679,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5549\Coral19.JPG,19,0.1947,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3771\Coral14.JPG,14,0.292,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5546\Coral25.JPG,25,0.2071,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5557\Coral9.JPG,9,0.4797,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3780\Coral3.JPG,3,0.6226,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3775\Coral19.JPG,19,0.1886,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3760\Coral17.JPG,17,0.3227,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5540\Coral1.JPG,1,0.5814,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3744.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3744\Coral25.JPG,25,0.2494,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3788.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3788\Coral31.JPG,31,0.2102,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5533.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5533\Coral13.JPG,13,0.3488,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3750\Coral21.JPG,21,0.3236,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3752.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3752\Coral11.JPG,11,0.4619,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5574.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5574\Coral26.JPG,26,0.1952,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3766\Coral4.JPG,4,0.5706,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5562\Coral6.JPG,6,0.6304,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5539\Coral14.JPG,14,0.3513,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5541.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5541\Coral16.JPG,16,0.1991,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5571\Coral32.JPG,32,0.2545,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3753\Coral15.JPG,15,0.2507,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5551.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5551\Coral15.JPG,15,0.2182,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5554\Coral29.JPG,29,0.1642,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5553\Coral18.JPG,18,0.4238,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5547.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5547\Coral9.JPG,9,0.2448,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3785\Coral20.JPG,20,0.3803,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5565\Coral1.JPG,1,0.711,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3767.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3767\Coral25.JPG,25,0.1873,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5580.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5580\Coral11.JPG,11,0.3167,Harka Piloto S,T2,3
Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772.JPG,Harka Piloto\2024_HP_JUL_S\HP_S_T2\GOPR3772\Coral16.JPG,16,0.4589,Harka Piloto S,T2,3
Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568.JPG,Harka Piloto\2024_AUG_HPFS_S\2024_AUG_HPFS_S_T2\GOPR5568\Coral16.JPG,16,0.5937,Harka Piloto S,T2,3
